:ID,:LABEL,name
游客不道德行为,Keyword,游客不道德行为
供应链风险,Keyword,供应链风险
时间序列模型,Keyword,时间序列模型
黄金企业,Keyword,黄金企业
变革策略,Keyword,变革策略
SWOT-AHP分析,Keyword,SWOT-AHP分析
教培行业,Keyword,教培行业
纸包装企业,Keyword,纸包装企业
协同过滤算法,Keyword,协同过滤算法
框架表示法,Keyword,框架表示法
SQL Server,Keyword,SQL Server
公路工程施工方案,Keyword,公路工程施工方案
电子招投标,Keyword,电子招投标
建设工程项目,Keyword,建设工程项目
温州市,Keyword,温州市
演化趋势,Keyword,演化趋势
主题相似度,Keyword,主题相似度
主题特征,Keyword,主题特征
AI合成主播,Keyword,AI合成主播
社会判断,Keyword,社会判断
AI新闻主播,Keyword,AI新闻主播
内隐偏好,Keyword,内隐偏好
社会接受度,Keyword,社会接受度
任务型对话系统,Keyword,任务型对话系统
行为克隆,Keyword,行为克隆
标签推理攻击,Keyword,标签推理攻击
秘密分享,Keyword,秘密分享
纵向联邦学习,Keyword,纵向联邦学习
误报率,Keyword,误报率
弱监督语义分割,Keyword,弱监督语义分割
事件重构,Keyword,事件重构
表示学习,Keyword,表示学习
精准检测,Keyword,精准检测
android移动端,Keyword,android移动端
深度学习模型,Keyword,深度学习模型
轨迹跟踪与区域覆盖,Keyword,轨迹跟踪与区域覆盖
误差状态卡尔曼滤波器,Keyword,误差状态卡尔曼滤波器
组合型渔业机器人,Keyword,组合型渔业机器人
水下定位,Keyword,水下定位
渔业机器人,Keyword,渔业机器人
海参池塘水下观测,Keyword,海参池塘水下观测
负压排烟,Keyword,负压排烟
U-TRIZ理论,Keyword,U-TRIZ理论
QFD,Keyword,QFD
气-固两相流,Keyword,气-固两相流
密集小目标检测,Keyword,密集小目标检测
轮毂电机,Keyword,轮毂电机
移动底盘,Keyword,移动底盘
四轮驱动,Keyword,四轮驱动
管道安全,Keyword,管道安全
分布式光纤传感,Keyword,分布式光纤传感
语音情感识别,Keyword,语音情感识别
预测性维护,Keyword,预测性维护
羊群计数,Keyword,羊群计数
性别识别,Keyword,性别识别
图结构学习,Keyword,图结构学习
图,Keyword,图
癫痫,Keyword,癫痫
高层次综合,Keyword,高层次综合
自动分类识别,Keyword,自动分类识别
遮挡果实,Keyword,遮挡果实
小尺度果实,Keyword,小尺度果实
智慧果园,Keyword,智慧果园
果实监测,Keyword,果实监测
MW算法,Keyword,MW算法
多机器人调度,Keyword,多机器人调度
MAHAC算法,Keyword,MAHAC算法
Kiva,Keyword,Kiva
联合活跃设备检测和信道估计,Keyword,联合活跃设备检测和信道估计
卫星通信,Keyword,卫星通信
随机接入,Keyword,随机接入
CFO估计,Keyword,CFO估计
双路径特征融合,Keyword,双路径特征融合
细胞检测与分割技术,Keyword,细胞检测与分割技术
机器人运动学,Keyword,机器人运动学
手眼关系,Keyword,手眼关系
主动视觉,Keyword,主动视觉
误差补偿,Keyword,误差补偿
掩码,Keyword,掩码
编码器,Keyword,编码器
事件检测,Keyword,事件检测
事件抽取,Keyword,事件抽取
智能化控制系统,Keyword,智能化控制系统
干式清洗机器人,Keyword,干式清洗机器人
性能评估,Keyword,性能评估
苹果检测,Keyword,苹果检测
非线性,Keyword,非线性
机械间隙,Keyword,机械间隙
串联弹性驱动器,Keyword,串联弹性驱动器
滞后性,Keyword,滞后性
源搜索,Keyword,源搜索
多机器人协同,Keyword,多机器人协同
信息趋向,Keyword,信息趋向
联合增广状态,Keyword,联合增广状态
同时定位与建图,Keyword,同时定位与建图
视觉特征点,Keyword,视觉特征点
随机有限集,Keyword,随机有限集
无迹卡尔曼滤波,Keyword,无迹卡尔曼滤波
质心维诺划分,Keyword,质心维诺划分
编队控制,Keyword,编队控制
YOLOX网络,Keyword,YOLOX网络
伪装评估,Keyword,伪装评估
迷彩的设计,Keyword,迷彩的设计
多种背景,Keyword,多种背景
CycleGAN模型,Keyword,CycleGAN模型
光电成像仿真,Keyword,光电成像仿真
校园异常行为,Keyword,校园异常行为
视频监控,Keyword,视频监控
AORBCO模型,Keyword,AORBCO模型
智能规划,Keyword,智能规划
自动规划,Keyword,自动规划
推荐算法,Keyword,推荐算法
局部有源,Keyword,局部有源
忆阻神经网络,Keyword,忆阻神经网络
混沌,Keyword,混沌
图像加密,Keyword,图像加密
动力学行为,Keyword,动力学行为
情绪非联想学习,Keyword,情绪非联想学习
忆阻,Keyword,忆阻
双通道语义联结,Keyword,双通道语义联结
情绪转移,Keyword,情绪转移
反馈策略,Keyword,反馈策略
学习效果,Keyword,学习效果
非平衡多叉区域树索引,Keyword,非平衡多叉区域树索引
n维lp空间,Keyword,n维lp空间
区域划分,Keyword,区域划分
精确RNN查询,Keyword,精确RNN查询
气象要素预测,Keyword,气象要素预测
数值预报订正,Keyword,数值预报订正
递归门控卷积,Keyword,递归门控卷积
行人检测,Keyword,行人检测
坐标注意力机制,Keyword,坐标注意力机制
邻域搜索,Keyword,邻域搜索
仿真-改进型遗传算法,Keyword,仿真-改进型遗传算法
冲突预测,Keyword,冲突预测
离散度感知算子,Keyword,离散度感知算子
天车调度,Keyword,天车调度
功能分析,Keyword,功能分析
效果评价,Keyword,效果评价
需求分析,Keyword,需求分析
智慧医疗平台,Keyword,智慧医疗平台
YOLOPOSE,Keyword,YOLOPOSE
鱼群体长测量,Keyword,鱼群体长测量
鱼苗计数,Keyword,鱼苗计数
虾苗计数,Keyword,虾苗计数
CSRNet,Keyword,CSRNet
鱼类分割,Keyword,鱼类分割
渔业资源调查,Keyword,渔业资源调查
运动光流,Keyword,运动光流
水下视频处理,Keyword,水下视频处理
高中思想政治课,Keyword,高中思想政治课
数据集构建,Keyword,数据集构建
多模态情感分析,Keyword,多模态情感分析
入党情感,Keyword,入党情感
智慧党建,Keyword,智慧党建
风格约束,Keyword,风格约束
TTS语音合成技术,Keyword,TTS语音合成技术
高中英语听力教学,Keyword,高中英语听力教学
听力理解能力,Keyword,听力理解能力
课堂参与度,Keyword,课堂参与度
复杂场景,Keyword,复杂场景
多头选择,Keyword,多头选择
实体分类,Keyword,实体分类
误差累积,Keyword,误差累积
轻量级卷积,Keyword,轻量级卷积
害虫问题,Keyword,害虫问题
特征分割,Keyword,特征分割
MS-YOLOs,Keyword,MS-YOLOs
桥梁损伤识别,Keyword,桥梁损伤识别
损伤定位,Keyword,损伤定位
归一化曲率差,Keyword,归一化曲率差
密集测点,Keyword,密集测点
逆有限元,Keyword,逆有限元
数字图像相关法,Keyword,数字图像相关法
职前国际中文教师,Keyword,职前国际中文教师
作物图像处理,Keyword,作物图像处理
图像目标检测,Keyword,图像目标检测
混沌系统,Keyword,混沌系统
DNA编码,Keyword,DNA编码
无损压缩,Keyword,无损压缩
SAR图像船舶检测,Keyword,SAR图像船舶检测
知识抽取,Keyword,知识抽取
数字电子技术基础,Keyword,数字电子技术基础
知识图谱可视化,Keyword,知识图谱可视化
设计本体,Keyword,设计本体
基本运动技能,Keyword,基本运动技能
智能评分,Keyword,智能评分
CAMSA,Keyword,CAMSA
创新策略,Keyword,创新策略
智能助教,Keyword,智能助教
使用偏好,Keyword,使用偏好
信任偏好,Keyword,信任偏好
学生创造表现,Keyword,学生创造表现
利润和工资,Keyword,利润和工资
等级判别,Keyword,等级判别
高职人才培养,Keyword,高职人才培养
环境效率,Keyword,环境效率
调节机制和门槛效应,Keyword,调节机制和门槛效应
城市数字经济,Keyword,城市数字经济
中介机制,Keyword,中介机制
随机翻转,Keyword,随机翻转
磁性隧道结,Keyword,磁性隧道结
神经形态计算,Keyword,神经形态计算
自旋电子学,Keyword,自旋电子学
数字经济外交,Keyword,数字经济外交
成就,Keyword,成就
东盟国家,Keyword,东盟国家
受众感知效果,Keyword,受众感知效果
媒介信任,Keyword,媒介信任
受众,Keyword,受众
智能新闻产品,Keyword,智能新闻产品
交互媒体效果理论,Keyword,交互媒体效果理论
低轨卫星通信,Keyword,低轨卫星通信
卫星光网络,Keyword,卫星光网络
路由选择,Keyword,路由选择
故障管理,Keyword,故障管理
云网融合,Keyword,云网融合
连接保护,Keyword,连接保护
软件定义光业务网,Keyword,软件定义光业务网
数据撤离,Keyword,数据撤离
多尺度特征聚合,Keyword,多尺度特征聚合
堆叠物体,Keyword,堆叠物体
多重歧义性,Keyword,多重歧义性
可供性感知,Keyword,可供性感知
交互模糊性,Keyword,交互模糊性
交互偏置,Keyword,交互偏置
CXR,Keyword,CXR
HRCT,Keyword,HRCT
特征选取,Keyword,特征选取
煤工尘肺病,Keyword,煤工尘肺病
影像学分类诊断,Keyword,影像学分类诊断
临床标志物,Keyword,临床标志物
模型剪枝,Keyword,模型剪枝
协同推理,Keyword,协同推理
长尾分布,Keyword,长尾分布
序列处理,Keyword,序列处理
类脑模型,Keyword,类脑模型
回声状态网络,Keyword,回声状态网络
时间延迟控制,Keyword,时间延迟控制
软实力,Keyword,软实力
战略谋划,Keyword,战略谋划
硬实力,Keyword,硬实力
战略定力,Keyword,战略定力
中国共产党的战略优势,Keyword,中国共产党的战略优势
城市视觉感知,Keyword,城市视觉感知
深度学习平台,Keyword,深度学习平台
医学图像分割,Keyword,医学图像分割
医学图像配准,Keyword,医学图像配准
图像引导,Keyword,图像引导
血管介入手术,Keyword,血管介入手术
自主导丝导航,Keyword,自主导丝导航
脑启发运动控制,Keyword,脑启发运动控制
肌肉模型,Keyword,肌肉模型
肌肉骨骼机器人,Keyword,肌肉骨骼机器人
抗干扰分析与控制,Keyword,抗干扰分析与控制
地铁,Keyword,地铁
车辆路径问题,Keyword,车辆路径问题
城市联合运输配送,Keyword,城市联合运输配送
集体建构,Keyword,集体建构
共识教学,Keyword,共识教学
理解多样性,Keyword,理解多样性
数字制度环境,Keyword,数字制度环境
海外并购,Keyword,海外并购
服务化,Keyword,服务化
条件图像生成,Keyword,条件图像生成
去噪扩散模型,Keyword,去噪扩散模型
奖励函数,Keyword,奖励函数
机器人操作任务,Keyword,机器人操作任务
经验回放,Keyword,经验回放
特权行为检测,Keyword,特权行为检测
特权访问凭证管理,Keyword,特权访问凭证管理
算力网,Keyword,算力网
MLaaS数据安全,Keyword,MLaaS数据安全
特权访问安全,Keyword,特权访问安全
视触感知协同,Keyword,视触感知协同
抓取位姿估计,Keyword,抓取位姿估计
三指机械手,Keyword,三指机械手
语义水印,Keyword,语义水印
文本水印,Keyword,文本水印
字体水印,Keyword,字体水印
端到端学习,Keyword,端到端学习
视觉-语言预训练,Keyword,视觉-语言预训练
掩码学习,Keyword,掩码学习
人脸隐私保护,Keyword,人脸隐私保护
反应式规划,Keyword,反应式规划
线性时序逻辑,Keyword,线性时序逻辑
异构机器人,Keyword,异构机器人
任务与运动规划,Keyword,任务与运动规划
场景理解,Keyword,场景理解
先验信息,Keyword,先验信息
序列建模,Keyword,序列建模
对齐稳健性,Keyword,对齐稳健性
低资源,Keyword,低资源
任务驱动,Keyword,任务驱动
技能学习与优化,Keyword,技能学习与优化
技能重组与泛化,Keyword,技能重组与泛化
肝内胆管细胞癌,Keyword,肝内胆管细胞癌
肝转移瘤,Keyword,肝转移瘤
不确定性估计,Keyword,不确定性估计
医学图像分类,Keyword,医学图像分类
元数据划分,Keyword,元数据划分
负载均衡,Keyword,负载均衡
分布式事务,Keyword,分布式事务
分布式文件系统,Keyword,分布式文件系统
元数据管理,Keyword,元数据管理
伦理可接受性,Keyword,伦理可接受性
神经机制,Keyword,神经机制
心理机制,Keyword,心理机制
钢铁材料,Keyword,钢铁材料
图像增广,Keyword,图像增广
显微图像,Keyword,显微图像
试题资源表示,Keyword,试题资源表示
知识追踪,Keyword,知识追踪
成本优化,Keyword,成本优化
生产率提升,Keyword,生产率提升
要素配置优化,Keyword,要素配置优化
制造业空间转移,Keyword,制造业空间转移
银行竞争,Keyword,银行竞争
商业银行数字化转型,Keyword,商业银行数字化转型
企业违约风险,Keyword,企业违约风险
银行风险承担,Keyword,银行风险承担
梯度量化,Keyword,梯度量化
用户关联,Keyword,用户关联
带宽分配,Keyword,带宽分配
设备调度,Keyword,设备调度
存算一体,Keyword,存算一体
神经形态仿生,Keyword,神经形态仿生
类脑计算,Keyword,类脑计算
网络动态,Keyword,网络动态
资源有限,Keyword,资源有限
节点异构,Keyword,节点异构
非理性,Keyword,非理性
行为经济学,Keyword,行为经济学
学校声誉,Keyword,学校声誉
教育决策,Keyword,教育决策
中小学管理,Keyword,中小学管理
柔顺装配,Keyword,柔顺装配
Transformer 大规模架构,Keyword,Transformer 大规模架构
架构设计,Keyword,架构设计
视觉骨干网络,Keyword,视觉骨干网络
全局聚合,Keyword,全局聚合
数据异构,Keyword,数据异构
系统异构,Keyword,系统异构
本地更新,Keyword,本地更新
汉斯·波塞尔,Keyword,汉斯·波塞尔
哲学演进,Keyword,哲学演进
科学理性,Keyword,科学理性
技术人文,Keyword,技术人文
车载网络,Keyword,车载网络
IDS攻击,Keyword,IDS攻击
路由协议,Keyword,路由协议
振动抑制,Keyword,振动抑制
薄弱关节,Keyword,薄弱关节
本体模态,Keyword,本体模态
机器人铣削,Keyword,机器人铣削
服务劳动,Keyword,服务劳动
资本化,Keyword,资本化
人道主义,Keyword,人道主义
人道主义科学技术观,Keyword,人道主义科学技术观
分子性质预测,Keyword,分子性质预测
构象异构体,Keyword,构象异构体
手性分子,Keyword,手性分子
目标定位,Keyword,目标定位
多级语义,Keyword,多级语义
参数高效适应,Keyword,参数高效适应
关键点定位,Keyword,关键点定位
弱监督目标定位,Keyword,弱监督目标定位
转译,Keyword,转译
施洞刺绣,Keyword,施洞刺绣
图像语言,Keyword,图像语言
冠状病毒感染,Keyword,冠状病毒感染
肺部疾病,Keyword,肺部疾病
智能制造系统,Keyword,智能制造系统
车间调度,Keyword,车间调度
启发式算法,Keyword,启发式算法
地震监测,Keyword,地震监测
地震学基础模型,Keyword,地震学基础模型
地震定位,Keyword,地震定位
震相拾取,Keyword,震相拾取
抗生素耐药性基因,Keyword,抗生素耐药性基因
微生物暗物质,Keyword,微生物暗物质
本体神经网络,Keyword,本体神经网络
微生物组,Keyword,微生物组
人工智能方法,Keyword,人工智能方法
微生物溯源,Keyword,微生物溯源
物种分类,Keyword,物种分类
腮腺肿瘤,Keyword,腮腺肿瘤
媒介建构论,Keyword,媒介建构论
自我建构,Keyword,自我建构
服务质量提升,Keyword,服务质量提升
DANP模型,Keyword,DANP模型
ICT企业,Keyword,ICT企业
移动物联网,Keyword,移动物联网
物体信息感知,Keyword,物体信息感知
数字孪生模型,Keyword,数字孪生模型
虚实交互,Keyword,虚实交互
非结构化环境,Keyword,非结构化环境
路径依赖,Keyword,路径依赖
创造性工作,Keyword,创造性工作
目标屏蔽,Keyword,目标屏蔽
工作极化,Keyword,工作极化
目标设定,Keyword,目标设定
反思性实践,Keyword,反思性实践
工程师,Keyword,工程师
工作场所学习,Keyword,工作场所学习
自动数学证明,Keyword,自动数学证明
知识获取与学习,Keyword,知识获取与学习
交互式导航,Keyword,交互式导航
视觉导航,Keyword,视觉导航
视觉记忆编码,Keyword,视觉记忆编码
常识因果推理,Keyword,常识因果推理
视觉常识推理,Keyword,视觉常识推理
常识推理,Keyword,常识推理
视听学习,Keyword,视听学习
儿童咳嗽,Keyword,儿童咳嗽
小样本建模,Keyword,小样本建模
慢病管理,Keyword,慢病管理
医疗数据治理,Keyword,医疗数据治理
动脉狭窄,Keyword,动脉狭窄
多模式CT,Keyword,多模式CT
后处理,Keyword,后处理
计算机体层摄影血管造影,Keyword,计算机体层摄影血管造影
缺血性脑卒中,Keyword,缺血性脑卒中
呼吸音,Keyword,呼吸音
诊断学,Keyword,诊断学
Python,Keyword,Python
生理学,Keyword,生理学
流体力学,Keyword,流体力学
主动脉缩窄,Keyword,主动脉缩窄
马克思主义大众化,Keyword,马克思主义大众化
农户创业,Keyword,农户创业
金融素养,Keyword,金融素养
FUAS,Keyword,FUAS
US-MRI导航,Keyword,US-MRI导航
子宫肌瘤,Keyword,子宫肌瘤
多特征融合,Keyword,多特征融合
药物特征,Keyword,药物特征
类药性分析,Keyword,类药性分析
最大日推荐剂量预测,Keyword,最大日推荐剂量预测
肿瘤间质比,Keyword,肿瘤间质比
对比图象语言预训练,Keyword,对比图象语言预训练
手术导航,Keyword,手术导航
结直肠外科,Keyword,结直肠外科
困难骨盆,Keyword,困难骨盆
眼底彩照,Keyword,眼底彩照
疾病预后,Keyword,疾病预后
光学相关断层扫描血流成像,Keyword,光学相关断层扫描血流成像
黄斑新生血管,Keyword,黄斑新生血管
抗VEGF,Keyword,抗VEGF
Gensini评分,Keyword,Gensini评分
维贝克,Keyword,维贝克
道德物化,Keyword,道德物化
智能发电,Keyword,智能发电
运行优化,Keyword,运行优化
污染物排放,Keyword,污染物排放
动态预测,Keyword,动态预测
循环流化床机组,Keyword,循环流化床机组
数据-知识混合驱动,Keyword,数据-知识混合驱动
样本生成,Keyword,样本生成
暂态稳定评估,Keyword,暂态稳定评估
关键装备,Keyword,关键装备
质量风险,Keyword,质量风险
特高压电网,Keyword,特高压电网
决策模型,Keyword,决策模型
孤立性肺结节,Keyword,孤立性肺结节
基因分型,Keyword,基因分型
共突变模式,Keyword,共突变模式
进化路径,Keyword,进化路径
基因重组,Keyword,基因重组
新型冠状病毒,Keyword,新型冠状病毒
边云协同,Keyword,边云协同
输电线路在线检测,Keyword,输电线路在线检测
边缘智能芯片,Keyword,边缘智能芯片
芯片-算法-软件协同设计,Keyword,芯片-算法-软件协同设计
政府智慧治理,Keyword,政府智慧治理
评估指标,Keyword,评估指标
自动解答,Keyword,自动解答
数学应用题,Keyword,数学应用题
心胸比,Keyword,心胸比
胸片,Keyword,胸片
定位网络,Keyword,定位网络
分割网络,Keyword,分割网络
SEER数据库,Keyword,SEER数据库
结直肠癌卵巢转移,Keyword,结直肠癌卵巢转移
总体生存,Keyword,总体生存
ATX,Keyword,ATX
子宫内膜样腺癌伴鳞状分化,Keyword,子宫内膜样腺癌伴鳞状分化
低碳转型,Keyword,低碳转型
能力关系结构,Keyword,能力关系结构
长江经济带,Keyword,长江经济带
数字化生产方式,Keyword,数字化生产方式
生产-消费互动模式,Keyword,生产-消费互动模式
数字资本主义积累的制度结构,Keyword,数字资本主义积累的制度结构
数字生产力,Keyword,数字生产力
增殖逻辑,Keyword,增殖逻辑
风险逻辑,Keyword,风险逻辑
扩张逻辑,Keyword,扩张逻辑
积累逻辑,Keyword,积累逻辑
农业生产力重塑,Keyword,农业生产力重塑
农业农村现代化,Keyword,农业农村现代化
农业生产力,Keyword,农业生产力
农业要素现代化,Keyword,农业要素现代化
农业综合生产能力,Keyword,农业综合生产能力
香港特区,Keyword,香港特区
回归以来,Keyword,回归以来
科技教育,Keyword,科技教育
p0模型,Keyword,p0模型
渐近性质,Keyword,渐近性质
网络数据分析,Keyword,网络数据分析
时变β模型,Keyword,时变β模型
circRNA,Keyword,circRNA
RBP,Keyword,RBP
疾病,Keyword,疾病
知识图谱对象匹配,Keyword,知识图谱对象匹配
知识图谱嵌入,Keyword,知识图谱嵌入
知识表示学习,Keyword,知识表示学习
细粒度建模,Keyword,细粒度建模
需求管理,Keyword,需求管理
结构-过程,Keyword,结构-过程
高中生地理学习质量,Keyword,高中生地理学习质量
LQ-HMC,Keyword,LQ-HMC
农业转移人口,Keyword,农业转移人口
就业选择,Keyword,就业选择
收入效应,Keyword,收入效应
双级可调水泵水轮机,Keyword,双级可调水泵水轮机
人工智能代理模型,Keyword,人工智能代理模型
空化预测,Keyword,空化预测
分叉管双蜗壳,Keyword,分叉管双蜗壳
紧致模型,Keyword,紧致模型
张量分解,Keyword,张量分解
模型初始化,Keyword,模型初始化
训练加速,Keyword,训练加速
多语言数据,Keyword,多语言数据
文图数据,Keyword,文图数据
代码数据,Keyword,代码数据
多源异构数据,Keyword,多源异构数据
环境能量收集,Keyword,环境能量收集
ASIC,Keyword,ASIC
交流环境能转换,Keyword,交流环境能转换
直流环境能转换,Keyword,直流环境能转换
智能复合能量管理,Keyword,智能复合能量管理
气象预测,Keyword,气象预测
时空动力学,Keyword,时空动力学
卷积循环神经网络,Keyword,卷积循环神经网络
企业金融资产配置,Keyword,企业金融资产配置
政府数字化治理,Keyword,政府数字化治理
经济低碳转型,Keyword,经济低碳转型
用户权限,Keyword,用户权限
公共空间,Keyword,公共空间
用户视角,Keyword,用户视角
灾后救援,Keyword,灾后救援
多目标协同搜索,Keyword,多目标协同搜索
免疫学习,Keyword,免疫学习
应急通信网络,Keyword,应急通信网络
制造业数字化,Keyword,制造业数字化
渐近独立性,Keyword,渐近独立性
独立性检验,Keyword,独立性检验
位置检验,Keyword,位置检验
高维检验,Keyword,高维检验
急性胰腺炎预后,Keyword,急性胰腺炎预后
多视图学习,Keyword,多视图学习
急性胰腺炎严重程度分型,Keyword,急性胰腺炎严重程度分型
临床反应,Keyword,临床反应
免疫检查点抑制剂,Keyword,免疫检查点抑制剂
生物标志物,Keyword,生物标志物
爬行运动障碍评估,Keyword,爬行运动障碍评估
脑瘫,Keyword,脑瘫
肌肉协同分析,Keyword,肌肉协同分析
表面肌电,Keyword,表面肌电
肌电模式识别,Keyword,肌电模式识别
比较,Keyword,比较
西医,Keyword,西医
自动化技术,Keyword,自动化技术
规模总量扩张,Keyword,规模总量扩张
分工协同效率,Keyword,分工协同效率
亲社会行为,Keyword,亲社会行为
推荐行为,Keyword,推荐行为
服务沟通,Keyword,服务沟通
人际协助行为,Keyword,人际协助行为
软件定义网络,Keyword,软件定义网络
数据中心互联,Keyword,数据中心互联
流量调度,Keyword,流量调度
图表征学习,Keyword,图表征学习
少样本和零样本学习,Keyword,少样本和零样本学习
张量表征与计算,Keyword,张量表征与计算
有限元仿真,Keyword,有限元仿真
压电超声换能器,Keyword,压电超声换能器
声学匹配,Keyword,声学匹配
压电复合结构,Keyword,压电复合结构
可见光-红外图像,Keyword,可见光-红外图像
显著物体分割,Keyword,显著物体分割
弱小物体分割,Keyword,弱小物体分割
非线性激活函数,Keyword,非线性激活函数
光性能监测,Keyword,光性能监测
数字相干光纤通信系统,Keyword,数字相干光纤通信系统
非线性均衡,Keyword,非线性均衡
末端位姿闭环调控,Keyword,末端位姿闭环调控
跟踪/测量-加工一体化,Keyword,跟踪/测量-加工一体化
李群李代数,Keyword,李群李代数
位姿同步标定,Keyword,位姿同步标定
铣削轨迹生成,Keyword,铣削轨迹生成
触觉互联,Keyword,触觉互联
触觉信号处理,Keyword,触觉信号处理
期望集群稳定性,Keyword,期望集群稳定性
渐进集群稳定性,Keyword,渐进集群稳定性
多机器人集群控制,Keyword,多机器人集群控制
无线广播通信机制,Keyword,无线广播通信机制
成员推理攻击,Keyword,成员推理攻击
人工智能导向,Keyword,人工智能导向
市场绩效,Keyword,市场绩效
理由退化,Keyword,理由退化
自解释合理化,Keyword,自解释合理化
虚假关联,Keyword,虚假关联
理由偏移,Keyword,理由偏移
门诊工作负荷优化,Keyword,门诊工作负荷优化
患者感知价值,Keyword,患者感知价值
公立医院医师,Keyword,公立医院医师
门诊工作流程,Keyword,门诊工作流程
干预策略,Keyword,干预策略
门诊工作负荷评估,Keyword,门诊工作负荷评估
眼与肾脏病,Keyword,眼与肾脏病
疾病筛查,Keyword,疾病筛查
疾病分类,Keyword,疾病分类
面向AI的创意寻求行为,Keyword,面向AI的创意寻求行为
领导委任,Keyword,领导委任
领导授权,Keyword,领导授权
突破性创造力,Keyword,突破性创造力
面向人的创意寻求行为,Keyword,面向人的创意寻求行为
技术接受,Keyword,技术接受
反生产行为,Keyword,反生产行为
责任推卸行为,Keyword,责任推卸行为
责任松懈行为,Keyword,责任松懈行为
区域技术创新,Keyword,区域技术创新
多样化,Keyword,多样化
心脏移植,Keyword,心脏移植
左心室功能,Keyword,左心室功能
预后价值,Keyword,预后价值
不良结局,Keyword,不良结局
枯水期,Keyword,枯水期
珠江河口,Keyword,珠江河口
咸潮,Keyword,咸潮
风暴潮,Keyword,风暴潮
青光眼诊断,Keyword,青光眼诊断
OCT,Keyword,OCT
多模态影像数据,Keyword,多模态影像数据
名医传承,Keyword,名医传承
LightGBM,Keyword,LightGBM
Logistic回归,Keyword,Logistic回归
李赛美,Keyword,李赛美
价值再现,Keyword,价值再现
文化遗产价值,Keyword,文化遗产价值
价值挖掘,Keyword,价值挖掘
地图综合,Keyword,地图综合
线要素,Keyword,线要素
空间相似关系,Keyword,空间相似关系
深度度量学习,Keyword,深度度量学习
病理完全缓解,Keyword,病理完全缓解
肿瘤内部异质性分析,Keyword,肿瘤内部异质性分析
新辅助免疫治疗,Keyword,新辅助免疫治疗
资源协同,Keyword,资源协同
任务调度,Keyword,任务调度
物流业,Keyword,物流业
路面图像语义分布增强,Keyword,路面图像语义分布增强
路面病害检测,Keyword,路面病害检测
随机微分方程扩散模型,Keyword,随机微分方程扩散模型
图像数据多样性增广,Keyword,图像数据多样性增广
群决策,Keyword,群决策
层次社会网络,Keyword,层次社会网络
意见交互,Keyword,意见交互
分类共识,Keyword,分类共识
群体共识,Keyword,群体共识
沥青道面,Keyword,沥青道面
预防性养护,Keyword,预防性养护
股票信息操纵,Keyword,股票信息操纵
上市公司,Keyword,上市公司
因素探究,Keyword,因素探究
IVR学习环境,Keyword,IVR学习环境
模型优化,Keyword,模型优化
结构振动监测,Keyword,结构振动监测
裂缝量化评估,Keyword,裂缝量化评估
桥梁健康监测,Keyword,桥梁健康监测
超声影像组学,Keyword,超声影像组学
分化型甲状腺癌,Keyword,分化型甲状腺癌
扩展卷积,Keyword,扩展卷积
病理影像,Keyword,病理影像
身体转向,Keyword,身体转向
身体发展,Keyword,身体发展
振动压路机,Keyword,振动压路机
压实度,Keyword,压实度
压实质量,Keyword,压实质量
土壤压实,Keyword,土壤压实
信号检测,Keyword,信号检测
I/Q信号失衡,Keyword,I/Q信号失衡
自适应校准,Keyword,自适应校准
矢量信号收发仪,Keyword,矢量信号收发仪
结构参数,Keyword,结构参数
急性肾盂肾炎,Keyword,急性肾盂肾炎
肾脏体积,Keyword,肾脏体积
参考值,Keyword,参考值
肾脏,Keyword,肾脏
偏离值,Keyword,偏离值
分型,Keyword,分型
急性呼吸窘迫综合征,Keyword,急性呼吸窘迫综合征
临床转化,Keyword,临床转化
去势抵抗,Keyword,去势抵抗
数字病理图像,Keyword,数字病理图像
肿瘤微环境,Keyword,肿瘤微环境
低病理风险基底细胞癌,Keyword,低病理风险基底细胞癌
毛发上皮瘤,Keyword,毛发上皮瘤
基底细胞癌,Keyword,基底细胞癌
高病理风险基底细胞癌,Keyword,高病理风险基底细胞癌
膝关节骨关节炎,Keyword,膝关节骨关节炎
下肢力线,Keyword,下肢力线
个性化截骨导板,Keyword,个性化截骨导板
卵巢透明细胞癌,Keyword,卵巢透明细胞癌
亚型诊断,Keyword,亚型诊断
上皮性卵巢癌,Keyword,上皮性卵巢癌
上皮性卵巢肿瘤,Keyword,上皮性卵巢肿瘤
交界性,Keyword,交界性
炎症性皮肤病,Keyword,炎症性皮肤病
硬化性苔藓,Keyword,硬化性苔藓
常见皮肤疾病,Keyword,常见皮肤疾病
皮肤镜,Keyword,皮肤镜
高频超声,Keyword,高频超声
疗效监测,Keyword,疗效监测
皮肤淋巴瘤,Keyword,皮肤淋巴瘤
光动力治疗,Keyword,光动力治疗
皮肤影像学,Keyword,皮肤影像学
蕈样肉芽肿,Keyword,蕈样肉芽肿
心衰危险因素,Keyword,心衰危险因素
年龄-时期-队列分析,Keyword,年龄-时期-队列分析
全基因组关联分析,Keyword,全基因组关联分析
孟德尔随机化,Keyword,孟德尔随机化
全球疾病负担,Keyword,全球疾病负担
全自动分割,Keyword,全自动分割
无进展生存期,Keyword,无进展生存期
弥散加权磁共振成像,Keyword,弥散加权磁共振成像
总生存期,Keyword,总生存期
弥漫浸润型,Keyword,弥漫浸润型
细胞遗传学异常,Keyword,细胞遗传学异常
国际分期系统,Keyword,国际分期系统
